YEAR,ZIPCODE,STATE,REGION,Nearest_UrgentCare,Nearest_emDepart,Nearest_medICU,Nearest_traumaCenter,Nearest_pedICU,Nearest_healthClinic,percent_uninsured,Median_household_income,STATE_ABBR
2020,36130,Alabama,South,3.92,0.27,0.27,2.34,65.71,1.11,11.39,31717.0,AL
2020,36104,Alabama,South,4.3,0.51,0.51,1.96,65.72,1.39,11.39,31717.0,AL
2020,36103,Alabama,South,4.6,0.82,0.82,1.84,65.54,1.69,11.39,31717.0,AL
2020,36102,Alabama,South,4.6,0.82,0.82,1.84,65.54,1.69,11.39,31717.0,AL
2020,36101,Alabama,South,4.6,0.82,0.82,1.84,65.54,1.69,11.39,31717.0,AL
2020,36125,Alabama,South,3.11,1.82,1.82,2.14,68.74,1.56,9.34,32588.0,AL
2020,36105,Alabama,South,4.02,3.33,3.33,4.87,71.44,3.32,9.34,32588.0,AL
2020,36106,Alabama,South,2.05,1.51,1.51,3.71,68.07,1.58,8.34,61753.0,AL
2020,36107,Alabama,South,2.67,0.82,0.92,3.37,66.15,0.27,18.29,28825.0,AL
2020,36108,Alabama,South,6.5,2.16,2.16,2.16,66.09,1.45,10.56,23431.0,AL
2020,36109,Alabama,South,0.54,2.04,2.69,5.34,66.99,1.86,8.6,53884.0,AL
2020,36110,Alabama,South,3.62,2.4,3.91,6.1,63.66,0.99,16.88,38981.0,AL
2020,36120,Alabama,South,0.27,1.55,1.55,4.78,70.09,1.0,9.63,54613.0,AL
2020,36111,Alabama,South,1.12,0.85,0.85,3.56,69.0,1.65,9.63,54613.0,AL
2020,36113,Alabama,South,6.42,2.18,2.18,2.18,64.44,2.16,5.61,93594.0,AL
2020,36118,Alabama,South,1.59,2.02,3.44,5.97,65.68,1.99,0.0,72708.0,AL
2020,36115,Alabama,South,2.02,1.98,3.54,5.98,65.25,1.82,0.0,72708.0,AL
2020,36114,Alabama,South,1.87,2.0,3.51,5.99,65.4,1.89,0.0,72708.0,AL
2020,36191,Alabama,South,,,,,,,11.78,51124.0,AL
2020,36116,Alabama,South,1.57,2.81,2.81,6.14,71.04,1.63,11.78,51124.0,AL
2020,36177,Alabama,South,,,,,,,8.33,66349.0,AL
2020,36141,Alabama,South,,,,,,,8.33,66349.0,AL
2020,36132,Alabama,South,,,,,,,8.33,66349.0,AL
2020,36124,Alabama,South,0.42,0.32,0.32,8.91,66.23,5.67,8.33,66349.0,AL
2020,36123,Alabama,South,0.32,3.51,3.51,6.12,69.5,3.14,8.33,66349.0,AL
2020,36121,Alabama,South,1.81,2.68,2.68,7.57,66.95,3.9,8.33,66349.0,AL
2020,36119,Alabama,South,0.41,0.3,0.3,8.93,66.22,5.68,8.33,66349.0,AL
2020,36117,Alabama,South,1.06,0.65,0.65,9.03,66.36,5.96,8.33,66349.0,AL
2020,36204,Alabama,South,0.35,1.33,1.33,24.29,44.26,1.82,17.07,32315.0,AL
2020,36202,Alabama,South,0.2,0.21,0.21,25.99,42.79,0.27,17.07,32315.0,AL
2020,36201,Alabama,South,2.03,2.19,2.19,25.34,43.95,1.84,17.07,32315.0,AL
2020,36203,Alabama,South,1.51,4.43,4.43,29.88,39.78,4.07,8.5,61182.0,AL
2020,36206,Alabama,South,2.28,3.94,3.94,21.83,46.58,4.38,12.06,48842.0,AL
2020,36257,Alabama,South,0.8,0.69,0.69,25.88,42.71,0.98,9.16,59832.0,AL
2020,36254,Alabama,South,6.31,6.76,6.78,29.92,38.52,6.53,9.16,59832.0,AL
2020,36207,Alabama,South,3.57,3.57,3.57,27.81,40.54,3.63,9.16,59832.0,AL
2020,36250,Alabama,South,6.47,7.59,7.59,17.67,51.03,0.1,3.86,77721.0,AL
2020,36251,Alabama,South,25.83,2.83,2.83,24.14,27.08,2.35,10.7,40734.0,AL
2020,36255,Alabama,South,30.07,8.12,8.12,29.89,20.27,8.57,6.57,45714.0,AL
2020,36256,Alabama,South,30.09,15.34,15.56,31.31,21.59,11.3,6.49,49620.0,AL
2020,36258,Alabama,South,12.85,13.7,15.05,38.78,26.9,5.21,9.62,43125.0,AL
2020,36260,Alabama,South,9.16,10.27,10.27,28.42,45.68,4.88,5.51,59228.0,AL
2020,36253,Alabama,South,7.7,8.61,8.61,27.46,45.37,5.53,5.51,59228.0,AL
2020,36262,Alabama,South,17.84,12.03,13.86,35.45,42.67,9.59,12.62,43750.0,AL
2020,36264,Alabama,South,15.1,3.99,16.5,38.56,31.58,3.51,13.52,46221.0,AL
2020,36261,Alabama,South,14.62,1.95,15.49,36.1,34.53,2.13,13.52,46221.0,AL
2020,36265,Alabama,South,2.5,3.21,3.21,17.65,51.49,7.55,8.1,47152.0,AL
2020,36266,Alabama,South,19.65,7.2,7.2,32.93,23.04,8.04,6.41,46875.0,AL
2020,36268,Alabama,South,9.97,9.45,9.45,29.77,40.79,1.06,6.27,54737.0,AL
2020,36269,Alabama,South,15.98,13.51,13.72,38.08,39.85,5.42,15.74,55640.0,AL
2020,36271,Alabama,South,12.68,13.57,13.57,14.91,56.4,7.01,8.32,43801.0,AL
2020,36272,Alabama,South,12.69,1.94,1.94,21.67,56.12,1.85,12.16,42804.0,AL
2020,36273,Alabama,South,6.27,5.88,17.01,48.94,26.11,5.85,5.56,51205.0,AL
2020,36274,Alabama,South,21.08,1.63,20.22,51.47,1.63,0.34,10.56,40124.0,AL
2020,36276,Alabama,South,31.39,10.25,17.84,39.98,10.25,1.18,11.81,36202.0,AL
2020,36277,Alabama,South,4.32,3.88,3.88,20.16,48.18,4.2,8.43,57274.0,AL
2020,36278,Alabama,South,20.02,3.54,18.22,44.25,14.42,3.08,12.1,35741.0,AL
2020,36279,Alabama,South,8.78,9.25,9.25,11.55,56.83,6.95,3.84,57886.0,AL
2020,36280,Alabama,South,12.72,7.9,22.42,52.18,15.44,0.73,2.41,62468.0,AL
2020,36301,Alabama,South,4.32,3.35,3.35,3.35,29.81,11.98,13.07,42045.0,AL
2020,36304,Alabama,South,,,,,,,11.4,46961.0,AL
2020,36303,Alabama,South,1.61,3.18,3.18,3.83,34.69,7.6,11.4,46961.0,AL
2020,36302,Alabama,South,2.43,2.11,2.11,2.11,33.18,8.7,11.4,46961.0,AL
2020,36305,Alabama,South,2.74,1.9,1.9,6.65,31.21,10.32,7.54,72571.0,AL
2020,36310,Alabama,South,27.59,5.08,19.08,29.2,61.58,5.14,8.76,41818.0,AL
2020,36311,Alabama,South,19.75,10.24,10.24,32.54,57.64,7.55,10.31,38235.0,AL
2020,36312,Alabama,South,11.98,7.5,7.5,7.5,33.49,12.59,10.12,46383.0,AL
2020,36313,Alabama,South,13.02,6.93,6.93,26.85,31.16,8.78,4.71,59569.0,AL
2020,36314,Alabama,South,21.46,7.5,7.5,22.18,22.18,7.17,13.54,50516.0,AL
2020,36316,Alabama,South,9.63,8.9,8.9,23.86,35.18,8.94,8.19,65000.0,AL
2020,36317,Alabama,South,27.8,9.77,20.56,30.26,62.14,8.92,1.14,49583.0,AL
2020,36318,Alabama,South,12.21,9.58,9.58,19.81,37.29,7.46,14.43,52143.0,AL
2020,36319,Alabama,South,17.43,12.61,14.6,14.6,45.24,10.56,10.98,54196.0,AL
2020,36320,Alabama,South,13.7,10.99,10.99,10.99,24.1,11.7,16.21,37420.0,AL
2020,36321,Alabama,South,8.15,3.66,3.66,3.66,33.27,9.95,11.54,49659.0,AL
2020,36322,Alabama,South,6.89,7.79,7.79,22.26,37.44,1.92,16.34,38794.0,AL
2020,36323,Alabama,South,15.4,0.67,12.11,13.99,55.04,13.95,13.07,41292.0,AL
2020,36331,Alabama,South,,,,,,,9.87,62545.0,AL
2020,36330,Alabama,South,0.7,0.65,0.65,24.34,42.32,0.73,9.87,62545.0,AL
2020,36340,Alabama,South,19.51,0.65,0.65,27.9,27.9,11.01,8.11,39478.0,AL
2020,36343,Alabama,South,21.26,15.08,17.03,17.03,31.7,7.51,5.54,47569.0,AL
2020,36344,Alabama,South,17.62,11.89,11.89,21.48,24.89,0.37,10.9,42801.0,AL
2020,36345,Alabama,South,10.14,10.61,10.61,10.61,43.43,1.65,7.33,61677.0,AL
2020,36346,Alabama,South,14.61,10.61,10.61,26.28,59.27,9.57,7.4,44318.0,AL
2020,36350,Alabama,South,6.25,6.76,6.76,11.09,39.11,6.13,10.16,39033.0,AL
2020,36351,Alabama,South,6.82,3.31,3.31,21.09,48.85,6.36,10.73,56067.0,AL
2020,36352,Alabama,South,10.24,9.06,9.06,14.92,34.49,4.99,11.78,68889.0,AL
2020,36353,Alabama,South,15.23,8.96,15.82,17.32,49.55,7.72,8.82,38950.0,AL
2020,36361,Alabama,South,14.24,0.99,0.99,23.69,48.14,9.03,10.65,44880.0,AL
2020,36360,Alabama,South,14.71,0.27,0.27,22.59,47.47,8.22,10.65,44880.0,AL
2020,36362,Alabama,South,7.15,8.43,8.43,22.67,41.21,2.44,0.34,61769.0,AL
2020,36370,Alabama,South,17.65,13.21,13.21,13.21,33.81,11.91,9.36,50000.0,AL
2020,36371,Alabama,South,8.02,7.63,7.63,13.13,37.67,2.97,11.93,36985.0,AL
2020,36373,Alabama,South,22.67,7.73,24.37,26.31,57.01,7.7,6.09,21364.0,AL
2020,36374,Alabama,South,21.92,10.98,10.98,25.63,55.4,11.91,5.75,63813.0,AL
2020,36375,Alabama,South,12.04,8.81,11.55,13.99,22.24,3.48,15.34,42928.0,AL
2020,36349,Alabama,South,8.22,7.64,7.64,10.73,25.93,5.1,15.34,42928.0,AL
2020,36376,Alabama,South,9.53,5.76,5.76,5.76,37.17,7.12,14.17,40451.0,AL
2020,36429,Alabama,South,,,,,,,10.53,33026.0,AL
2020,36401,Alabama,South,57.97,1.55,22.2,42.26,69.35,1.25,10.53,33026.0,AL
2020,36476,Alabama,South,37.49,1.88,1.88,12.74,66.69,1.75,13.28,46315.0,AL
2020,36420,Alabama,South,38.75,2.43,2.43,13.83,65.66,1.9,13.28,46315.0,AL
2020,36421,Alabama,South,36.54,3.83,3.83,12.37,67.41,3.81,8.43,47153.0,AL
2020,36425,Alabama,South,45.56,17.8,17.8,34.12,87.18,8.97,20.44,32500.0,AL
2020,36427,Alabama,South,,,,,,,11.16,41668.0,AL
2020,36426,Alabama,South,41.89,0.34,0.34,42.99,45.63,0.25,11.16,41668.0,AL
2020,36432,Alabama,South,54.58,10.78,12.64,47.29,58.34,2.17,12.65,38941.0,AL
2020,36435,Alabama,South,46.35,9.64,27.18,20.06,91.44,6.51,12.71,54583.0,AL
2020,36436,Alabama,South,38.88,7.86,27.74,12.1,77.62,6.32,7.3,38333.0,AL
2020,36439,Alabama,South,61.44,5.17,5.17,42.57,65.93,4.26,3.74,56875.0,AL
2020,36441,Alabama,South,34.4,0.24,12.37,35.58,38.34,0.68,9.33,35088.0,AL
2020,36442,Alabama,South,25.83,2.33,18.49,18.49,51.46,1.81,10.31,37027.0,AL
2020,36444,Alabama,South,53.41,14.02,14.02,24.78,76.67,4.8,10.98,45294.0,AL
2020,36458,Alabama,South,62.75,4.68,4.68,35.7,68.69,4.39,13.1,33218.0,AL
2020,36457,Alabama,South,,,,,,,13.1,33218.0,AL
2020,36449,Alabama,South,,,,,,,13.1,33218.0,AL
2020,36445,Alabama,South,59.27,6.8,6.8,38.63,64.87,1.06,13.1,33218.0,AL
2020,36446,Alabama,South,32.17,4.67,34.36,8.9,77.89,6.86,12.5,19600.0,AL
2020,36451,Alabama,South,37.48,0.87,30.43,17.22,70.46,0.86,5.1,49815.0,AL
2020,36453,Alabama,South,20.01,8.81,8.81,8.81,46.93,8.57,21.49,39940.0,AL
2020,36455,Alabama,South,22.86,1.01,20.11,20.11,48.7,1.01,27.37,31625.0,AL
2020,36456,Alabama,South,49.43,6.79,21.14,34.24,78.19,0.26,10.12,41250.0,AL
2020,36470,Alabama,South,63.84,3.0,3.0,36.89,69.46,2.7,11.63,30083.0,AL
2020,36461,Alabama,South,,,,,,,11.63,30083.0,AL
2020,36460,Alabama,South,62.97,0.32,0.32,38.37,71.27,0.32,11.63,30083.0,AL
2020,36467,Alabama,South,24.89,0.37,0.37,0.37,55.45,0.27,12.59,35855.0,AL
2020,36471,Alabama,South,53.57,9.54,9.54,37.61,78.35,8.59,14.33,21607.0,AL
2020,36473,Alabama,South,54.61,13.7,13.7,52.15,58.52,11.48,0.0,62976.0,AL
2020,36474,Alabama,South,45.41,9.02,9.02,22.29,73.58,0.33,4.08,45750.0,AL
2020,36475,Alabama,South,60.44,9.09,9.09,47.74,64.35,8.82,10.28,36420.0,AL
2020,36477,Alabama,South,20.5,10.19,10.19,18.04,37.96,1.24,9.68,36707.0,AL
2020,36480,Alabama,South,45.78,20.55,20.55,43.03,51.63,0.71,11.28,40417.0,AL
2020,36481,Alabama,South,48.88,14.42,20.74,23.58,86.77,3.55,19.38,15652.0,AL
2020,36482,Alabama,South,45.75,8.53,21.64,21.44,69.16,8.53,10.19,35438.0,AL
2020,36483,Alabama,South,39.35,20.41,20.87,30.55,50.01,16.35,1.7,49219.0,AL
2020,36504,Alabama,South,,,,,,,12.97,30853.0,AL
2020,36503,Alabama,South,34.15,1.04,1.04,38.85,41.51,0.71,12.97,30853.0,AL
2020,36502,Alabama,South,36.02,4.22,4.22,42.12,43.61,0.58,12.97,30853.0,AL
2020,36505,Alabama,South,10.08,10.27,10.27,20.44,17.05,10.75,11.21,73056.0,AL
2020,36507,Alabama,South,15.45,2.01,2.01,28.01,21.35,13.11,10.28,44206.0,AL
2020,36509,Alabama,South,1.74,15.57,15.57,17.25,22.66,0.03,23.93,43634.0,AL
2020,36518,Alabama,South,42.55,2.58,25.18,27.9,42.74,0.79,10.8,41512.0,AL
2020,36521,Alabama,South,13.07,14.29,14.29,18.66,19.22,9.88,10.8,56964.0,AL
2020,36522,Alabama,South,22.27,13.4,13.4,19.07,23.22,1.45,15.17,43482.0,AL
2020,36523,Alabama,South,5.02,15.96,15.96,20.4,22.01,4.87,18.8,51250.0,AL
2020,36524,Alabama,South,22.32,18.19,34.43,21.42,67.87,0.39,11.3,45152.0,AL
2020,36525,Alabama,South,6.88,13.29,13.29,17.54,13.76,10.75,10.69,50179.0,AL
2020,36559,Alabama,South,2.05,2.18,5.8,18.84,12.6,8.55,6.29,72997.0,AL
2020,36526,Alabama,South,2.04,1.64,6.85,19.51,12.99,7.5,6.29,72997.0,AL
2020,36577,Alabama,South,2.56,2.37,10.06,17.08,10.06,8.69,8.9,96688.0,AL
2020,36527,Alabama,South,2.26,3.81,11.51,19.4,12.23,8.36,8.9,96688.0,AL
2020,36528,Alabama,South,13.93,23.01,23.01,26.06,30.74,12.84,9.94,65481.0,AL
2020,36529,Alabama,South,30.93,12.41,21.01,18.38,31.0,12.44,6.18,2499.0,AL
2020,36530,Alabama,South,7.33,7.37,7.37,19.92,21.72,7.38,16.98,48993.0,AL
2020,36564,Alabama,South,6.75,1.24,1.24,20.23,15.23,10.99,3.87,77260.0,AL
2020,36533,Alabama,South,7.44,0.58,0.58,20.86,15.96,11.12,3.87,77260.0,AL
2020,36532,Alabama,South,9.1,1.59,1.59,22.95,18.06,10.96,3.87,77260.0,AL
2020,36536,Alabama,South,1.24,1.36,1.36,26.9,28.5,0.32,13.78,53606.0,AL
2020,36535,Alabama,South,2.72,2.82,2.82,28.1,29.81,1.48,13.78,53606.0,AL
2020,36538,Alabama,South,31.42,13.6,29.22,31.0,56.47,10.28,7.3,29500.0,AL
2020,36539,Alabama,South,31.79,12.29,26.22,16.62,31.92,7.57,31.07,35909.0,AL
2020,36540,Alabama,South,50.63,11.78,23.26,32.42,57.19,10.65,34.15,23140.0,AL
2020,36541,Alabama,South,7.6,12.67,12.67,14.81,20.43,1.36,9.52,63566.0,AL
2020,36547,Alabama,South,0.41,10.5,10.5,29.26,31.7,9.14,14.06,52214.0,AL
2020,36542,Alabama,South,2.93,11.15,11.15,32.0,34.36,9.77,14.06,52214.0,AL
2020,36568,Alabama,South,5.62,9.84,9.84,12.99,17.55,4.47,17.42,46585.0,AL
2020,36544,Alabama,South,3.57,10.38,10.38,14.2,17.73,3.57,17.42,46585.0,AL
2020,36545,Alabama,South,42.85,1.0,32.24,28.4,59.33,0.99,9.71,37137.0,AL
2020,36548,Alabama,South,44.04,5.67,27.6,33.79,53.5,5.68,7.26,102542.0,AL
2020,36549,Alabama,South,1.46,13.5,13.5,13.71,15.74,13.5,19.21,51285.0,AL
2020,36551,Alabama,South,6.55,8.75,10.65,26.89,20.08,0.31,7.48,60746.0,AL
2020,36553,Alabama,South,30.59,10.85,10.85,30.05,37.69,0.99,6.37,47461.0,AL
2020,36555,Alabama,South,5.66,5.69,5.69,31.83,27.24,5.14,1.49,81375.0,AL
2020,36558,Alabama,South,33.56,12.79,17.14,34.32,50.28,2.44,5.59,45357.0,AL
2020,36560,Alabama,South,20.52,0.65,0.65,30.11,27.59,0.16,10.2,38164.0,AL
2020,36512,Alabama,South,15.43,5.11,5.11,24.86,22.53,5.4,10.2,38164.0,AL
2020,36561,Alabama,South,1.62,11.95,11.95,22.37,25.03,11.05,9.86,85503.0,AL
2020,36562,Alabama,South,27.84,10.24,10.24,40.04,33.81,0.51,4.74,43836.0,AL
2020,36567,Alabama,South,11.13,11.01,11.01,25.93,26.82,6.9,12.39,52773.0,AL
2020,36569,Alabama,South,39.49,10.06,30.75,33.63,52.53,10.07,17.08,47262.0,AL
2020,36571,Alabama,South,2.5,8.44,8.44,11.92,9.33,6.87,6.99,58446.0,AL
2020,36572,Alabama,South,4.18,10.62,10.62,14.85,11.16,8.23,8.5,79955.0,AL
2020,36575,Alabama,South,8.93,7.06,7.06,7.06,12.05,5.13,9.12,57777.0,AL
2020,36576,Alabama,South,8.94,7.56,7.56,27.75,21.74,6.17,9.65,44313.0,AL
2020,36578,Alabama,South,6.94,9.84,11.06,24.68,17.43,8.6,3.09,109735.0,AL
2020,36579,Alabama,South,23.22,11.27,11.27,34.12,29.24,11.74,3.86,53239.0,AL
2020,36580,Alabama,South,4.48,4.38,4.38,29.39,25.87,4.22,13.31,47664.0,AL
2020,36581,Alabama,South,40.03,12.76,19.89,35.92,46.62,9.79,0.6,42250.0,AL
2020,36590,Alabama,South,5.91,3.33,3.33,7.85,10.37,0.71,12.15,55794.0,AL
2020,36582,Alabama,South,7.64,5.68,5.68,10.01,12.75,3.05,12.15,55794.0,AL
2020,36583,Alabama,South,38.66,7.18,21.42,26.16,38.71,7.91,7.23,41731.0,AL
2020,36585,Alabama,South,42.38,11.92,22.37,35.55,47.13,11.92,9.63,46080.0,AL
2020,36587,Alabama,South,13.9,12.57,12.57,12.57,16.72,1.52,14.07,51709.0,AL
2020,36652,Alabama,South,3.3,1.7,1.97,9.22,1.97,0.7,20.67,23063.0,AL
2020,36644,Alabama,South,3.41,1.47,1.78,8.97,1.78,0.42,20.67,23063.0,AL
2020,36641,Alabama,South,,,,,,,20.67,23063.0,AL
2020,36633,Alabama,South,3.3,1.7,1.97,9.22,1.97,0.7,20.67,23063.0,AL
2020,36628,Alabama,South,,,,,,,20.67,23063.0,AL
2020,36602,Alabama,South,3.53,1.64,1.96,9.14,1.96,0.59,20.67,23063.0,AL
2020,36601,Alabama,South,3.3,1.7,1.97,9.22,1.97,0.7,20.67,23063.0,AL
2020,36603,Alabama,South,3.22,1.01,1.34,8.49,1.34,0.14,11.6,25516.0,AL
2020,36640,Alabama,South,3.2,0.99,1.33,8.47,1.33,0.14,10.59,50079.0,AL
2020,36604,Alabama,South,3.4,0.73,1.09,7.76,1.09,0.15,10.59,50079.0,AL
2020,36605,Alabama,South,4.29,4.61,4.8,7.67,4.82,0.79,12.56,36815.0,AL
2020,36660,Alabama,South,2.82,1.5,1.52,6.61,1.58,0.77,14.53,43058.0,AL
2020,36616,Alabama,South,0.73,1.03,1.03,4.53,3.12,2.05,14.53,43058.0,AL
2020,36606,Alabama,South,1.82,1.88,1.88,5.62,2.25,1.18,14.53,43058.0,AL
2020,36670,Alabama,South,2.36,0.89,0.89,5.55,1.74,0.21,11.37,40074.0,AL
2020,36607,Alabama,South,2.54,0.75,0.75,5.79,1.51,0.27,11.37,40074.0,AL
2020,36689,Alabama,South,2.44,1.72,1.72,1.72,5.58,1.79,10.53,51544.0,AL
2020,36608,Alabama,South,3.69,0.69,0.69,0.69,7.31,1.36,10.53,51544.0,AL
2020,36691,Alabama,South,1.91,2.51,2.51,3.19,5.61,1.04,12.18,38894.0,AL
2020,36685,Alabama,South,2.93,0.93,0.93,0.93,6.49,1.27,12.18,38894.0,AL
2020,36609,Alabama,South,1.7,2.37,2.37,2.62,5.49,0.46,12.18,38894.0,AL
2020,36663,Alabama,South,0.1,1.9,1.9,7.73,2.4,0.09,17.1,25126.0,AL
2020,36610,Alabama,South,0.51,2.23,2.23,7.81,2.89,0.44,17.1,25126.0,AL
2020,36671,Alabama,South,1.99,4.49,4.49,9.41,5.12,2.65,11.66,32332.0,AL
2020,36611,Alabama,South,2.35,4.09,4.09,8.92,4.84,2.39,11.66,32332.0,AL
2020,36612,Alabama,South,2.39,3.16,3.16,6.98,4.45,2.35,12.17,22500.0,AL
2020,36613,Alabama,South,6.36,7.7,7.7,7.84,9.2,6.02,11.59,40631.0,AL
2020,36617,Alabama,South,1.22,0.61,0.61,6.68,1.57,0.53,12.32,35450.0,AL
2020,36618,Alabama,South,4.87,3.8,3.8,3.8,6.43,2.47,14.33,46716.0,AL
2020,36675,Alabama,South,5.32,2.32,2.32,6.78,7.95,2.19,14.9,50533.0,AL
2020,36619,Alabama,South,3.79,2.2,2.2,6.05,9.95,1.55,14.9,50533.0,AL
2020,36693,Alabama,South,3.25,1.12,1.12,4.26,6.65,2.39,6.95,64370.0,AL
2020,36695,Alabama,South,1.05,3.62,3.62,3.62,10.42,4.61,6.49,70786.0,AL
2020,36702,Alabama,South,,,,,,,9.31,35204.0,AL
2020,36701,Alabama,South,19.03,1.38,1.38,41.53,56.99,0.65,9.31,35204.0,AL
2020,36703,Alabama,South,16.88,4.23,4.23,38.62,55.86,2.57,12.3,28003.0,AL
2020,36723,Alabama,South,42.27,13.43,30.01,21.57,74.06,5.17,7.25,19762.0,AL
2020,36720,Alabama,South,36.97,10.83,25.69,26.11,74.07,1.54,7.25,19762.0,AL
2020,36722,Alabama,South,36.66,13.6,32.14,13.6,77.79,1.91,16.86,47917.0,AL
2020,36726,Alabama,South,37.07,0.58,31.11,26.05,84.02,0.57,7.15,36483.0,AL
2020,36727,Alabama,South,16.24,16.05,36.26,19.7,73.69,6.91,78.99,26280.0,AL
2020,36728,Alabama,South,42.65,16.79,30.01,22.18,71.2,3.94,30.19,19740.0,AL
2020,36745,Alabama,South,27.75,7.06,7.06,32.71,60.6,7.06,6.0,33136.0,AL
2020,36732,Alabama,South,34.68,0.65,0.65,38.98,53.2,0.65,6.0,33136.0,AL
2020,36738,Alabama,South,42.56,15.04,15.04,35.59,53.51,5.73,4.59,27041.0,AL
2020,36740,Alabama,South,40.61,10.55,10.55,43.7,43.7,8.34,17.53,35391.0,AL
2020,36742,Alabama,South,36.72,6.81,6.81,35.89,53.87,6.14,19.19,31338.0,AL
2020,36744,Alabama,South,31.85,1.0,21.95,34.67,34.67,0.38,8.89,28946.0,AL
2020,36763,Alabama,South,30.06,13.55,13.55,25.92,63.82,1.8,11.05,40742.0,AL
2020,36748,Alabama,South,28.96,13.88,13.88,25.3,64.69,0.84,11.05,40742.0,AL
2020,36749,Alabama,South,18.68,12.53,12.53,34.16,48.27,11.64,23.75,22800.0,AL
2020,36750,Alabama,South,30.93,13.27,13.89,42.04,30.53,0.7,3.67,54013.0,AL
2020,36751,Alabama,South,44.83,13.3,24.33,15.16,83.05,2.73,12.17,40613.0,AL
2020,36752,Alabama,South,9.05,14.26,14.26,16.55,64.76,8.4,14.07,46176.0,AL
2020,36756,Alabama,South,36.54,2.52,22.21,39.19,39.19,1.63,7.5,24834.0,AL
2020,36758,Alabama,South,27.21,17.38,17.38,39.63,40.16,9.84,7.67,51759.0,AL
2020,36759,Alabama,South,30.14,11.17,11.17,43.98,57.13,12.63,4.64,32321.0,AL
2020,36761,Alabama,South,17.26,21.59,22.91,40.59,79.12,13.35,11.87,24609.0,AL
2020,36765,Alabama,South,40.38,8.32,20.37,43.06,43.06,8.2,17.63,24135.0,AL
2020,36767,Alabama,South,27.07,12.97,12.97,38.62,66.61,11.54,6.01,25085.0,AL
2020,36768,Alabama,South,30.35,18.16,22.07,42.57,92.59,0.61,16.36,32634.0,AL
2020,36741,Alabama,South,27.55,17.7,22.41,42.97,89.59,2.62,16.36,32634.0,AL
2020,36769,Alabama,South,37.85,10.65,37.32,10.65,83.26,0.74,10.32,32727.0,AL
2020,36773,Alabama,South,38.38,20.94,22.45,30.92,64.04,5.44,22.79,25385.0,AL
2020,36775,Alabama,South,13.25,12.64,12.64,38.84,69.18,9.35,5.02,47500.0,AL
2020,36776,Alabama,South,30.54,9.35,19.99,33.6,33.6,8.12,5.41,14552.0,AL
2020,36782,Alabama,South,18.55,15.45,26.05,15.45,78.87,1.88,6.67,38173.0,AL
2020,36764,Alabama,South,14.17,13.71,26.32,18.81,79.76,6.22,6.67,38173.0,AL
2020,36783,Alabama,South,36.78,22.05,22.05,22.89,66.59,1.65,8.37,30913.0,AL
2020,36784,Alabama,South,28.59,2.04,39.28,2.04,84.39,0.21,7.46,39028.0,AL
2020,36785,Alabama,South,3.55,17.16,17.16,29.13,66.54,1.22,1.64,44118.0,AL
2020,36786,Alabama,South,44.12,17.32,22.11,37.62,53.44,2.02,7.21,20281.0,AL
2020,36803,Alabama,South,2.75,1.83,1.83,25.46,17.11,4.92,7.59,51697.0,AL
2020,36802,Alabama,South,,,,,,,7.59,51697.0,AL
2020,36801,Alabama,South,2.71,1.36,1.36,26.6,17.36,4.44,7.59,51697.0,AL
2020,36804,Alabama,South,4.8,5.6,5.6,21.98,19.85,0.28,11.79,52629.0,AL
2020,36865,Alabama,South,1.87,4.77,4.77,30.43,23.17,1.82,4.7,56595.0,AL
2020,36831,Alabama,South,1.7,4.6,4.6,30.22,23.05,1.61,4.7,56595.0,AL
2020,36830,Alabama,South,2.12,4.95,4.95,29.71,23.61,1.81,4.7,56595.0,AL
2020,36832,Alabama,South,1.68,7.64,7.64,32.32,26.09,4.54,7.43,30068.0,AL
2020,36850,Alabama,South,16.4,5.51,17.82,43.48,28.24,5.48,7.27,37500.0,AL
2020,36852,Alabama,South,12.03,7.88,7.88,23.61,7.88,10.83,7.72,42927.0,AL
2020,36853,Alabama,South,22.68,3.55,14.13,37.2,34.58,0.33,10.66,55107.0,AL
2020,36872,Alabama,South,,,,,,,10.1,52469.0,AL
2020,36854,Alabama,South,17.26,3.36,3.36,23.32,3.36,7.15,10.1,52469.0,AL
2020,36855,Alabama,South,14.69,10.04,13.3,42.51,10.04,6.87,6.91,50768.0,AL
2020,36856,Alabama,South,13.49,13.37,13.37,13.7,38.66,2.26,7.9,59542.0,AL
2020,36858,Alabama,South,22.74,20.8,20.8,22.91,37.93,7.47,2.54,31458.0,AL
2020,36860,Alabama,South,23.49,20.1,26.85,29.01,41.96,1.31,11.65,40190.0,AL
2020,36861,Alabama,South,22.32,6.49,8.84,31.71,32.84,4.8,4.99,55072.0,AL
2020,36862,Alabama,South,19.69,16.45,16.45,39.53,16.45,2.18,9.08,32500.0,AL
2020,36863,Alabama,South,16.41,4.02,4.02,29.86,4.02,2.37,10.17,36680.0,AL
2020,36866,Alabama,South,12.68,8.69,11.52,38.32,36.76,8.46,5.31,44554.0,AL
2020,36868,Alabama,South,1.36,1.1,1.1,1.51,26.21,0.01,10.8,41627.0,AL
2020,36867,Alabama,South,2.13,0.91,0.91,2.14,24.81,1.12,10.8,41627.0,AL
2020,36869,Alabama,South,4.48,2.86,2.86,4.67,27.63,3.2,11.38,40574.0,AL
